,dom_strat,inc_cost,inc_eff
338,"Q3Y, Start age: 40",0.027140095683218846,124.32727539470761
339,"Q3Y, Start age: 40",0.05,0.0
340,"Q3Y, Start age: 40",0.05,0.0
341,"Q3Y, Start age: 40",0.021063753918074468,1200.4981002803197
342,"Q2Y, Start age: 40",0.011336525320174928,617.0436355285929
343,"Q3Y, Start age: 40",0.05,0.0
344,"Q3Y, Start age: 40",0.05,0.0
345,"Q2Y, Start age: 40",0.0127424663190574,565.4410587764851
346,"Q3Y, Start age: 40",0.0333684156314753,25.54205612545411
347,"Q3Y, Start age: 40",0.05,0.0
348,"Q2Y, Start age: 40",0.012338332795131635,325.05116251847994
349,"Q3Y, Start age: 40",0.0267618369417697,168.99213446501562
350,"Q3Y, Start age: 40",0.024107687280451984,433.14825918611496
351,"Q3Y, Start age: 40",0.05,0.0
352,"Q3Y, Start age: 40",0.007666427205684556,304.44380941350755
353,"Q3Y, Start age: 40",0.03592254257929994,94.68166502166605
354,"Q3Y, Start age: 40",0.030630061231772032,352.4090694620081
355,"Q3Y, Start age: 40",0.05,0.0
356,"Q3Y, Start age: 40",0.05,0.0
357,"Q3Y, Start age: 40",0.033077680103978935,180.75838184665736
358,"Q3Y, Start age: 40",0.029112072552266,351.23866654347694
359,"Q3Y, Start age: 40",0.022597484264998968,284.7029420701165
360,"Q3Y, Start age: 40",0.02699538341882146,129.39959799374537
361,"Q2Y, Start age: 40",0.008289538273007935,283.5488717324488
362,"Q3Y, Start age: 40",0.026373207920091346,639.3329011184978
363,"Q3Y, Start age: 40",0.05,0.0
364,"Q3Y, Start age: 40",0.01469989846003017,527.5292584735635
365,"Q3Y, Start age: 40",0.024581088262749518,968.5494226434766
366,"Q2Y, Start age: 40",0.012967228704315659,399.9255132989365
367,"Q3Y, Start age: 40",0.05,0.0
368,"Q3Y, Start age: 40",0.05,0.0
369,"Q3Y, Start age: 40",0.05,0.0
370,"Q3Y, Start age: 40",0.05,0.0
371,"Q3Y, Start age: 40",0.05,0.0
372,"Q3Y, Start age: 40",0.05,0.0
373,"Q2Y, Start age: 40",0.009922202048471718,344.1103897775456
374,"Q2Y, Start age: 40",0.03181946296508187,635.4797322533395
375,"Q3Y, Start age: 40",0.05,0.0
376,"Q3Y, Start age: 40",0.014078640756128635,57.05714740837357
377,"Q3Y, Start age: 40",0.05,0.0
378,"Q3Y, Start age: 40",0.03612711775524602,15.923022133918494
379,"Q3Y, Start age: 40",0.01724980076803817,292.2446567524221
380,"Q3Y, Start age: 40",0.025472619171100774,169.00788145263687
381,"Q3Y, Start age: 40",0.05,0.0
382,"Q3Y, Start age: 40",0.05,0.0
383,"Q3Y, Start age: 40",0.05,0.0
384,"Q3Y, Start age: 40",0.04538419369839275,103.06313032372054
385,"Q3Y, Start age: 40",0.010255763993523459,765.5223486498089
386,"Q3Y, Start age: 40",0.0271426431496522,84.72683838450848
387,"Q3Y, Start age: 40",0.01800342133596189,122.1276952912549
388,"Q3Y, Start age: 40",0.05,0.0
389,"Q3Y, Start age: 40",0.01969088165009225,74.20070924715037
390,"Q3Y, Start age: 40",0.030410439486580287,37.90858520510301
391,"Q3Y, Start age: 40",0.05,0.0
392,"Q3Y, Start age: 40",0.048689489712103295,30.713889883485535
393,"Q3Y, Start age: 40",0.05,0.0
394,"Q3Y, Start age: 40",0.01469077689618814,200.43573377665052
395,"Q2Y, Start age: 40",0.006706174218400918,500.65633194534985
396,"Q3Y, Start age: 40",0.01632101618570303,195.6972546263096
397,"Q3Y, Start age: 40",0.027111588732296354,293.1278387690545
398,"Q3Y, Start age: 40",0.019808388709371627,568.0761439557282
399,"Q3Y, Start age: 40",0.05,0.0
400,"Q3Y, Start age: 40",0.05231261481402072,33.7496498212422
401,"Q2Y, Start age: 40",0.010061316744927495,778.163345454137
402,"Q2Y, Start age: 40",0.0046968937284930234,339.57828287272514
403,"Q3Y, Start age: 40",0.03530265337781202,201.3146810371327
404,"Q3Y, Start age: 40",0.027683962932872674,549.3429228699133
405,"Q3Y, Start age: 40",0.05,0.0
406,"Q3Y, Start age: 40",0.03728943504020066,195.80677319375172
407,"Q2Y, Start age: 40",0.004825696808605784,480.6473631187155
408,"Q2Y, Start age: 40",0.008315708715731063,768.2926420485092
409,"Q2Y, Start age: 40",0.017148334788235076,698.7781022292284
410,"Q2Y, Start age: 40",0.01372681118834862,1091.158077898037
411,"Q3Y, Start age: 40",0.018577790775026415,604.4753401317266
412,"Q3Y, Start age: 40",0.05,0.0
413,"Q3Y, Start age: 40",0.04937832377143536,36.27503804863045
414,"Q3Y, Start age: 40",0.05,0.0
415,"Q3Y, Start age: 40",0.02606279325551597,345.5465578821313
416,"Q3Y, Start age: 40",0.022814855618200625,273.41502733605375
417,"Q3Y, Start age: 40",0.044450943488826056,33.76801113069632
418,"Q3Y, Start age: 40",0.017257669460537528,27.712558756390536
419,"Q3Y, Start age: 40",0.05,0.0
420,"Q3Y, Start age: 40",0.029786891128793513,226.3540649854176
421,"Q2Y, Start age: 40",0.015033944857812287,741.4780382641038
422,"Q3Y, Start age: 40",0.036616825360635374,100.1780840852498
423,"Q3Y, Start age: 40",0.01975607754799924,111.0249717081042
424,"Q3Y, Start age: 40",0.0244222554035467,480.1790849745903
425,"Q3Y, Start age: 40",0.02569574054824386,171.7370413190556
426,"Q2Y, Start age: 40",0.021484734650474735,421.0628458685278
427,"Q3Y, Start age: 40",0.005397089917170916,55.325132009439585
428,"Q3Y, Start age: 40",0.04848624917022448,298.65142402258425
429,"Q3Y, Start age: 35",0.015318559416687805,718.0729705591639
430,"Q3Y, Start age: 40",0.05,0.0
431,"Q3Y, Start age: 40",0.014006147481328668,399.04120847924787
432,"Q3Y, Start age: 40",0.005714115346226123,325.7819076780943
433,"Q3Y, Start age: 40",0.017027320834639426,43.17780435939312
434,"Q3Y, Start age: 40",0.06195313825314486,90.19760940386004
435,"Q3Y, Start age: 40",0.030671766972798054,226.853749158945
436,"Q3Y, Start age: 40",0.021373573540081736,373.3600901934751
437,"Q3Y, Start age: 40",0.010516128293406979,551.6167000837559
438,"Q3Y, Start age: 40",0.02091723271011503,188.99763404658006
439,"Q3Y, Start age: 40",0.05,0.0
440,"Q3Y, Start age: 40",0.029901702190944235,110.1770383119383
441,"Q3Y, Start age: 40",0.014772433721919498,578.0915803932312
442,"Q3Y, Start age: 40",0.04622874249340114,118.03736523403859
443,"Q3Y, Start age: 40",0.05,0.0
444,"Q3Y, Start age: 40",0.028908952072999483,9.79577648871782
445,"Q3Y, Start age: 35",0.01548723614356362,1045.2504487061815
446,"Q3Y, Start age: 40",0.05,0.0
447,"Q3Y, Start age: 40",0.05,0.0
448,"Q2Y, Start age: 40",0.010867704635458608,891.3371503636736
449,"Q2Y, Start age: 40",0.006932575674547081,410.8308852028131
450,"Q3Y, Start age: 40",0.05,0.0
451,"Q3Y, Start age: 40",0.05,0.0
452,"Q3Y, Start age: 40",0.05,0.0
453,"Q3Y, Start age: 40",0.036839449938693036,384.290960386199
454,"Q3Y, Start age: 40",0.013674638032849629,186.63532818339536
455,"Q2Y, Start age: 40",0.01002966920668058,321.7552205255097
456,"Q4Y, Start age: 40",0.05,0.0
457,"Q3Y, Start age: 40",0.05,0.0
458,"Q3Y, Start age: 40",0.019004306574409213,671.1515532638405
459,"Q3Y, Start age: 40",0.026558647821669723,242.96282962219084
460,"Q3Y, Start age: 40",0.05,0.0
461,"Q3Y, Start age: 35",0.010427987948599338,210.10250468839968
462,"Q2Y, Start age: 40",0.007230059518999354,669.5610756677597
463,"Q3Y, Start age: 40",0.03329314342600753,410.12587963516125
464,"Q3Y, Start age: 40",0.018768414855500737,130.45620163128842
465,"Q3Y, Start age: 40",0.04889574953696396,27.243990195844162
466,"Q3Y, Start age: 40",0.05,0.0
467,"Q2Y, Start age: 40",0.01568007781418501,624.1131248623178
468,"Q3Y, Start age: 40",0.02689087149091307,215.203416377115
469,"Q3Y, Start age: 40",0.05,0.0
